Date,Surface,Round,Player_1,Player_2,Winner,Rank_1,Rank_2,Pts_1,Pts_2,Odd_1,Odd_2,Score,tournament_type,prob_1,prob_2,target,elo_p1,elo_p2,elo_diff,elo_global_p1,elo_global_p2,elo_global_diff
2020-08-28,Hard,Semifinals,Osaka N.,Mertens E.,Osaka N.,10,22,3625,2070,1.61,2.3,6-2 7-6 ,WTA1000,0.588235294117647,0.411764705882353,1,1963.7783061042578,1787.319376294833,176.45892980942472,1993.452442391755,1816.911625864862,176.5408165268932
2020-09-08,Clay,1st Round,Juvan K.,Schmiedlova A.,Schmiedlova A.,113,182,613,342,1.57,2.25,5-7 6-1 4-6,WTA250_o_menor,0.5890052356020942,0.4109947643979057,0,1516.9187649333933,1477.246331209201,39.67243372419239,1519.0463874677596,1484.9265497043966,34.119837763362966
2020-09-08,Clay,1st Round,Badosa P.,Zavatska K.,Badosa P.,94,108,706,631,1.53,2.37,6-1 6-2 ,WTA250_o_menor,0.6076923076923076,0.3923076923076922,1,1529.9694052795146,1469.2413261229672,60.72807915654744,1545.2370131868827,1469.3620690513037,75.87494413557897
2020-09-08,Clay,1st Round,Voegele S.,Paolini J.,Paolini J.,114,97,612,689,2.25,1.57,1-6 6-4 3-6,WTA250_o_menor,0.4109947643979057,0.5890052356020942,0,1470.6789640786392,1499.154995870905,-28.476031792265758,1415.8019630269657,1509.372186854934,-93.57022382796822
2020-09-08,Clay,1st Round,Hercog P.,Cengiz B.,Hercog P.,49,1143,1205,6,1.05,11.0,6-2 6-3 ,WTA250_o_menor,0.9128630705394192,0.0871369294605809,1,1594.1508852005547,1500.0,94.15088520055474,1599.2834541070633,1500.0,99.28345410706333
2020-09-08,Clay,1st Round,Diyas Z.,Sasnovich A.,Sasnovich A.,69,106,918,638,3.0,1.36,6-3 5-7 1-6,WTA250_o_menor,0.3119266055045871,0.6880733944954128,0,1490.1014922453378,1511.172855347278,-21.07136310194028,1632.8838125269822,1575.7576520719415,57.12616045504069
2020-09-09,Clay,1st Round,Van Uytvanck A.,Kuzmova V.,Van Uytvanck A.,60,85,1035,775,1.61,2.2,6-3 6-4 ,WTA250_o_menor,0.5774278215223098,0.4225721784776903,1,1490.3108904201563,1529.870468636991,-39.55957821683478,1648.4113667654476,1561.7149998110283,86.69636695441932
2020-09-09,Clay,1st Round,Perez E.,Doi M.,Doi M.,248,81,246,818,2.62,1.44,7-6 5-7 1-6,WTA250_o_menor,0.354679802955665,0.645320197044335,0,1500.0,1460.9153514098593,39.08464859014066,1427.978378000094,1453.2000857370376,-25.2217077369437
2020-09-09,Clay,1st Round,Bouchard E.,Tomova V.,Bouchard E.,272,133,214,505,1.36,3.0,6-2 6-4 ,WTA250_o_menor,0.6880733944954128,0.3119266055045871,1,1655.298263868751,1450.8840781348792,204.41418573387182,1574.982690094093,1447.9699730278114,127.01271706628154
2020-09-09,Clay,1st Round,Bondarenko K.,Kovinic D.,Kovinic D.,349,92,141,714,3.5,1.28,5-7 2-6 ,WTA250_o_menor,0.2677824267782427,0.7322175732217574,0,1442.699929793905,1455.2551913330296,-12.555261539124558,1517.093360397676,1408.9753602451456,108.11800015253039
2020-09-09,Clay,1st Round,Martincova T.,Minnen G.,Martincova T.,136,107,488,636,1.36,3.0,7-6 6-3 ,WTA250_o_menor,0.6880733944954128,0.3119266055045871,1,1451.0031747016892,1517.4202718599151,-66.41709715822594,1431.5904089159694,1515.551420517932,-83.96101160196258
2020-09-09,Clay,1st Round,Danilovic O.,Tig P.M.,Tig P.M.,174,88,363,759,1.36,3.0,3-6 5-7 ,WTA250_o_menor,0.6880733944954128,0.3119266055045871,0,1570.8813447310201,1456.7945016664034,114.08684306461669,1514.947279479587,1520.9734068710302,-6.026127391443197
2020-09-09,Clay,1st Round,Garcia C.,Buyukakcay C.,Garcia C.,50,186,1205,336,1.36,3.0,6-4 0-6 7-5,WTA250_o_menor,0.6880733944954128,0.3119266055045871,1,1667.8622381458729,1457.1483235257617,210.71391462011115,1593.9171217520338,1440.0915291601616,153.82559259187224
2020-09-09,Clay,1st Round,Ozgen P.,Gasparyan M.,Gasparyan M.,214,117,287,601,3.25,1.33,2-6 0-6 ,WTA250_o_menor,0.2903930131004367,0.7096069868995633,0,1453.9510692789845,1476.7372142751508,-22.786144996166286,1456.2493207490272,1620.1748763409635,-163.92555559193625
2020-09-10,Clay,2nd Round,Hercog P.,Paolini J.,Hercog P.,49,97,1205,689,1.33,3.25,7-5 6-4 ,WTA250_o_menor,0.7096069868995633,0.2903930131004367,1,1605.9181818327936,1513.8465546693208,92.07162716347284,1610.831800348,1521.1643635184603,89.66743682953961
2020-09-10,Clay,2nd Round,Van Uytvanck A.,Kovinic D.,Kovinic D.,60,92,1035,714,1.75,2.0,3-6 4-6 ,WTA250_o_menor,0.5333333333333333,0.4666666666666667,0,1508.1248441071014,1470.677251723021,37.44759238408028,1660.4997047550921,1429.7996489208724,230.7000558342197
2020-09-10,Clay,2nd Round,Sasnovich A.,Schmiedlova A.,Sasnovich A.,106,182,638,342,1.66,2.1,6-7 6-4 6-3,WTA250_o_menor,0.5585106382978724,0.4414893617021276,1,1526.2036712126308,1495.0654150945415,31.138256118089203,1594.3649553369737,1502.4927944858819,91.87216085109185
2020-09-10,Clay,2nd Round,Kuznetsova S.,Bouchard E.,Bouchard E.,34,272,1527,214,1.95,1.8,6-7 7-6 2-6,WTA250_o_menor,0.48,0.5199999999999999,0,1604.1269670742531,1662.8389226788393,-58.71195560458614,1719.5097727828202,1585.3808897990195,134.12888298380062
2020-09-10,Clay,2nd Round,Badosa P.,Sorribes Tormo S.,Badosa P.,94,82,706,798,2.62,1.44,6-1 6-4 ,WTA250_o_menor,0.354679802955665,0.645320197044335,1,1543.2009103842247,1514.2026169708656,28.99829341335908,1557.797351585931,1499.8384990348031,57.95885255112785
2020-09-10,Clay,2nd Round,Doi M.,Tig P.M.,Tig P.M.,81,88,818,759,2.5,1.5,2-6 0-6 ,WTA250_o_menor,0.375,0.625,0,1478.7077115633958,1477.8673638723094,0.8403476910864356,1468.040619204949,1536.6959212742431,-68.65530206929407
2020-09-10,Clay,2nd Round,Martincova T.,Garcia C.,Martincova T.,136,50,488,1205,2.2,1.61,6-1 6-4 ,WTA250_o_menor,0.4225721784776903,0.5774278215223098,1,1470.0250740778254,1675.1958871527233,-205.17081307489798,1451.3834062893136,1603.262438303806,-151.8790320144924
2020-09-11,Clay,Quarterfinals,Kovinic D.,Bouchard E.,Bouchard E.,92,272,714,214,2.37,1.53,6-3 4-6 5-7,WTA250_o_menor,0.3923076923076922,0.6076923076923076,0,1488.3951299521768,1676.160583436163,-187.76545348398622,1455.096042965549,1607.2681442583466,-152.1721012927976
2020-09-11,Clay,Quarterfinals,Badosa P.,Hercog P.,Badosa P.,94,49,706,1205,2.5,1.5,4-6 6-3 6-4,WTA250_o_menor,0.375,0.625,1,1557.8685819435896,1617.7746708227976,-59.90608887920803,1571.152734371499,1622.7917649150709,-51.639030543571835
2020-09-11,Clay,Quarterfinals,Sasnovich A.,Martincova T.,Martincova T.,106,136,638,488,1.75,2.0,2-6 3-6 ,WTA250_o_menor,0.5333333333333333,0.4666666666666667,0,1540.7735285885967,1494.5094902914939,46.26403829710284,1606.230015318728,1473.963781956091,132.26623336263697
2020-09-11,Clay,Quarterfinals,Tig P.M.,Peterson R.,Tig P.M.,88,48,759,1225,1.66,2.1,6-3 6-1 ,WTA250_o_menor,0.5585106382978724,0.4414893617021276,1,1493.9060632381718,1503.238645717012,-9.332582478840322,1549.5747476760207,1667.079718155492,-117.50497047947124
2020-09-12,Clay,Semifinals,Badosa P.,Bouchard E.,Bouchard E.,94,272,706,214,1.44,2.75,3-6 2-6 ,WTA250_o_menor,0.6563245823389022,0.3436754176610979,0,1576.6003411567992,1684.2675398994634,-107.66719874266414,1589.5134420055247,1616.676558994079,-27.163116988554293
2020-09-12,Clay,Semifinals,Tig P.M.,Martincova T.,Tig P.M.,88,136,759,488,1.66,2.2,6-3 6-3 ,WTA250_o_menor,0.5699481865284974,0.4300518134715025,1,1510.3357412070297,1512.6275243243397,-2.291783117309933,1570.788752247146,1495.776725837049,75.01202641009695
2020-09-13,Clay,The Final,Bouchard E.,Tig P.M.,Tig P.M.,272,88,214,759,1.7,2.05,6-2 1-6 6-7,WTA250_o_menor,0.5466666666666666,0.4533333333333333,0,1695.462131399401,1526.4412801891801,169.02085121022083,1631.428193689015,1583.3870130802468,48.04118060876817
2020-08-31,Hard,1st Round,Vondrousova M.,Minnen G.,Vondrousova M.,19,107,2308,636,1.2,4.5,6-1 6-4 ,GS,0.7894736842105263,0.2105263157894736,1,1642.9673251898384,1479.7832121221531,163.1841130676853,1701.050784619992,1495.7584231445878,205.29236147540428
2020-08-31,Hard,1st Round,Di Lorenzo F.,Sasnovich A.,Sasnovich A.,129,106,520,638,5.0,1.16,6-2 6-7 0-6,GS,0.1883116883116883,0.8116883116883117,0,1503.4712758165153,1548.144498841587,-44.67322302507159,1472.4302889011997,1584.41707143777,-111.98678253657022
2020-08-31,Hard,1st Round,Gracheva V.,Badosa P.,Gracheva V.,102,94,646,706,1.9,1.9,6-4 7-5 ,GS,0.5,0.5,1,1518.488310251782,1510.8828283182565,7.605481933525425,1501.3703954639277,1574.7618073105887,-73.39141184666096
2020-08-31,Hard,1st Round,Tomljanovic A.,Kerber A.,Kerber A.,59,23,1035,2040,2.2,1.66,4-6 4-6 ,GS,0.4300518134715025,0.5699481865284974,0,1565.516683374608,1685.273925632094,-119.75724225748604,1601.7653852780672,1725.738733635198,-123.97334835713082
2020-08-31,Hard,1st Round,Mladenovic K.,Baptiste H.,Mladenovic K.,44,236,1335,255,1.22,4.33,7-5 6-2 ,GS,0.7801801801801801,0.2198198198198198,1,1605.6598398520325,1512.0917969253817,93.56804292665083,1661.175991148907,1517.8607515738988,143.31523957500826
2020-08-31,Hard,1st Round,Kalinina A.,Pliskova Ka.,Pliskova Ka.,145,3,436,5205,9.0,1.07,4-6 0-6 ,GS,0.1062562065541211,0.893743793445879,0,1465.233173532792,1817.0453646825017,-351.81219114970963,1462.9758452190763,1871.5058951767405,-408.53004995766423
2020-08-31,Hard,1st Round,Garcia C.,Paolini J.,Garcia C.,50,97,1205,689,1.2,4.5,6-3 6-2 ,GS,0.7894736842105263,0.2105263157894736,1,1569.9315248850191,1464.387967173972,105.54355771104724,1580.6820626370286,1509.2043989513893,71.4776636856393
2020-08-31,Hard,1st Round,Begu I.,Kvitova P.,Kvitova P.,73,12,872,3566,5.0,1.16,3-6 2-6 ,GS,0.1883116883116883,0.8116883116883117,0,1447.1129574395482,1836.1027129830877,-388.98975554353956,1536.5425601083277,1893.2264507364448,-356.68389062811707
2020-08-31,Hard,1st Round,Kovinic D.,Cabrera L.,Kovinic D.,92,127,714,528,1.72,2.1,6-4 3-6 6-2,GS,0.549738219895288,0.450261780104712,1,1423.7982024224007,1452.3031650717994,-28.50496264939875,1445.6876282298167,1451.913538575932,-6.22591034611537
2020-08-31,Hard,1st Round,Dolehide C.,Friedsam A.L.,Friedsam A.L.,135,109,493,629,1.57,2.37,2-6 2-6 ,GS,0.6015228426395939,0.398477157360406,0,1469.5218500946032,1603.3922776488803,-133.87042755427706,1478.8620576226106,1655.2752338343528,-176.4131762117422
2020-08-31,Hard,1st Round,Kostyuk M.,Kasatkina D.,Kostyuk M.,137,70,477,905,1.66,2.2,6-1 6-2 ,GS,0.5699481865284974,0.4300518134715025,1,1472.5224051317382,1643.604453752503,-171.0820486207649,1475.363390824318,1634.8984211320922,-159.53503030777415
2020-08-31,Hard,1st Round,Gauff C.,Sevastova A.,Sevastova A.,51,45,1174,1288,1.44,2.75,3-6 7-5 4-6,GS,0.6563245823389022,0.3436754176610979,0,1656.7435993399329,1572.5835249332604,84.16007440667249,1702.9194547719005,1599.8997587499134,103.0196960219871
2020-08-31,Hard,1st Round,Kozlova K.,Osuigwe W.,Kozlova K.,99,143,658,447,1.53,2.5,6-3 7-5 ,GS,0.6203473945409429,0.3796526054590571,1,1482.7770670376128,1461.7707581549412,21.006308882671647,1524.2775863735937,1465.2088835192735,59.068702854320236
2020-08-31,Hard,1st Round,Collins D.,Kontaveit A.,Kontaveit A.,55,21,1115,2220,3.75,1.28,7-5 2-6 2-6,GS,0.2544731610337972,0.7455268389662029,0,1655.336028172488,1775.5741900152154,-120.23816184272732,1698.141544538701,1812.1877642530376,-114.04621971433653
2020-08-31,Hard,1st Round,Linette M.,Inglis M.,Linette M.,37,119,1482,586,1.14,5.5,6-1 4-6 6-4,GS,0.8283132530120482,0.1716867469879518,1,1644.4777000847337,1481.8560443788328,162.62165570590082,1648.6890152745868,1482.1219907734826,166.56702450110424
2020-08-31,Hard,1st Round,Arconada U.M.,Juvan K.,Juvan K.,140,113,467,613,2.2,1.66,4-6 6-7 ,GS,0.4300518134715025,0.5699481865284974,0,1473.497788351184,1493.3843839969848,-19.886595645800753,1464.5966869955835,1501.4801426862743,-36.88345569069088
2020-09-01,Hard,1st Round,Bondarenko K.,Kiick A.,Bondarenko K.,349,162,141,396,1.2,4.5,3-6 6-3 6-1,GS,0.7894736842105263,0.2105263157894736,1,1522.6697243053895,1446.6542788599806,76.01544544540889,1496.269071721949,1483.1117919043015,13.157279817647577
2020-09-01,Hard,1st Round,Martincova T.,Martic P.,Martic P.,136,15,488,2850,4.33,1.22,7-5 2-6 4-6,GS,0.2198198198198198,0.7801801801801801,0,1440.8870918193213,1667.5540724939074,-226.66698067458606,1483.1784650039483,1755.820160540297,-272.6416955363486
2020-09-01,Hard,1st Round,Lapko V.,Golubic V.,Lapko V.,351,123,137,548,2.75,1.44,1-6 7-6 6-2,GS,0.3436754176610979,0.6563245823389022,1,1521.6684235365283,1485.2692601223969,36.39916341413141,1508.8513659646628,1516.7136011221514,-7.8622351574886125
2020-09-01,Hard,1st Round,Rodionova Ar.,Brengle M.,Brengle M.,154,84,417,786,3.75,1.28,2-6 2-6 ,GS,0.2544731610337972,0.7455268389662029,0,1401.6057011290914,1452.2623444744695,-50.65664334537814,1406.706664756026,1517.4454258397495,-110.7387610837236
2020-09-01,Hard,1st Round,Yastremska D.,Sharma A.,Yastremska D.,25,126,1880,529,1.14,5.5,6-3 6-7 7-6,GS,0.8283132530120482,0.1716867469879518,1,1738.0001955588068,1460.7980263589286,277.2021691998782,1765.1127054770593,1486.1809607030593,278.931744774
2020-09-01,Hard,1st Round,Korpatsch T.,Bellis C.,Bellis C.,118,188,599,330,7.0,1.1,7-6 3-6 2-6,GS,0.1358024691358024,0.8641975308641975,0,1457.807030772225,1633.3494166337503,-175.5423858615252,1523.709351387657,1681.6615661128803,-157.95221472522326
2020-09-01,Hard,1st Round,Rogers S.,Khromacheva I.,Rogers S.,93,674,713,40,1.1,7.0,6-2 6-2 ,GS,0.8641975308641975,0.1358024691358024,1,1543.953757638474,1457.0883669338089,86.86539070466506,1557.5328247482998,1413.168954153354,144.36387059494587
2020-09-01,Hard,1st Round,Peterson R.,Flipkens K.,Flipkens K.,48,72,1225,878,1.9,1.9,6-7 4-6 ,GS,0.5,0.5,0,1625.7834746424169,1527.885674509869,97.8978001325479,1645.8657135843666,1538.4707815026516,107.39493208171507
2020-09-01,Hard,1st Round,Rybakina E.,Zavatska K.,Rybakina E.,17,108,2471,631,1.11,6.5,6-3 6-0 ,GS,0.8541392904073586,0.1458607095926412,1,1794.6888411568896,1486.1526653418082,308.5361758150814,1847.9469570196263,1456.8017306522554,391.1452263673709
2020-09-01,Hard,1st Round,Bouzkova M.,Pegula J.,Pegula J.,46,63,1274,983,1.9,1.9,6-3 2-6 6-7,GS,0.5,0.5,0,1618.392504186493,1646.5236835404705,-28.131179353977586,1611.9286981727514,1666.0747385231225,-54.146040350371095
2020-09-01,Hard,1st Round,Putintseva Y.,Montgomery R.,Putintseva Y.,35,593,1525,54,1.12,6.0,6-1 6-3 ,GS,0.8426966292134831,0.1573033707865168,1,1628.2681868070283,1500.0,128.26818680702831,1684.564036934633,1500.0,184.5640369346329
2020-09-01,Hard,1st Round,Rus A.,Li A.,Li A.,68,128,929,526,1.57,2.37,4-6 6-2 1-6,GS,0.6015228426395939,0.398477157360406,0,1457.0696885316715,1488.0412049301035,-30.97151639843196,1542.5055952913754,1489.6197151307858,52.88588016058952
2020-09-01,Hard,1st Round,Brady J.,Blinkova A.,Brady J.,41,62,1395,984,1.2,4.5,6-3 6-2 ,GS,0.7894736842105263,0.2105263157894736,1,1709.2482476638947,1503.796589437175,205.4516582267197,1753.2004777170478,1540.3305766919468,212.86990102510094
2020-09-01,Hard,1st Round,Van Uytvanck A.,Giorgi C.,Giorgi C.,60,74,1035,870,2.75,1.44,6-2 1-6 5-7,GS,0.3436754176610979,0.6563245823389022,0,1634.7609877560897,1678.2370868833416,-43.47609912725193,1635.2033107104155,1718.1637552861816,-82.96044457576613
2020-09-01,Hard,1st Round,Osaka N.,Doi M.,Osaka N.,9,81,4020,818,1.1,7.0,6-2 5-7 6-2,GS,0.8641975308641975,0.1358024691358024,1,1972.2855178096709,1426.4957162142425,545.7898015954283,2001.9567104005623,1455.1617928031715,546.7949175973908
2020-09-01,Hard,1st Round,Maria T.,Riske A.,Riske A.,95,20,702,2256,6.5,1.11,3-6 2-6 ,GS,0.1458607095926412,0.8541392904073586,0,1468.9437986863072,1654.9599536016224,-186.01615491531516,1523.4737095720232,1729.2933631065273,-205.81965353450414
2020-09-01,Hard,1st Round,Muguruza G.,Hibino N.,Muguruza G.,16,78,2711,838,1.16,5.0,6-4 6-4 ,GS,0.8116883116883117,0.1883116883116883,1,1820.026311712694,1555.950628481741,264.075683230953,1845.7450771386077,1549.6306884170085,296.1143887215992
2020-09-01,Hard,1st Round,Mchale C.,Cirstea S.,Cirstea S.,75,77,857,839,1.57,2.37,4-6 5-7 ,GS,0.6015228426395939,0.398477157360406,0,1576.2879031945458,1560.3841757600376,15.903727434508255,1583.0305643367294,1554.8737029445117,28.156861392217706
2020-09-01,Hard,1st Round,Mertens E.,Siegemund L.,Mertens E.,18,64,2360,971,1.14,5.5,6-2 6-2 ,GS,0.8283132530120482,0.1716867469879518,1,1778.81216458942,1546.3083304424224,232.50383414699763,1808.4073578560547,1637.6958668523823,170.71149100367234
2020-09-01,Hard,1st Round,Tomova V.,Anisimova A.,Anisimova A.,133,28,505,1775,7.0,1.1,5-7 5-7 ,GS,0.1358024691358024,0.8641975308641975,0,1476.1332391816557,1670.8727103403605,-194.73947115870487,1437.5717733228848,1739.6175697692129,-302.04579644632804
2020-09-01,Hard,1st Round,Bonaventure Y.,Zhang S.,Bonaventure Y.,121,38,574,1475,3.0,1.4,4-6 6-3 6-2,GS,0.3181818181818181,0.6818181818181818,1,1492.4201311244915,1624.7435833302618,-132.3234522057703,1460.8372425790549,1657.1537918925317,-196.3165493134768
2020-09-01,Hard,1st Round,Puig M.,Gasparyan M.,Gasparyan M.,91,117,722,601,1.3,3.5,3-6 7-6 0-6,GS,0.7291666666666667,0.2708333333333333,0,1573.2735000369655,1576.6537246726207,-3.3802246356551677,1630.115861665612,1629.140233474252,0.9756281913601015
2020-09-01,Hard,1st Round,Konta J.,Watson H.,Konta J.,13,54,3152,1122,1.14,5.5,7-6 6-1 ,GS,0.8283132530120482,0.1716867469879518,1,1689.5784285891552,1540.5805463086622,148.99788228049306,1764.8326859615681,1611.2585857472206,153.57410021434748
2020-09-01,Hard,1st Round,Vikhlyantseva N.,Scott K.,Scott K.,131,637,519,46,1.5,2.62,6-7 2-6 ,GS,0.6359223300970874,0.3640776699029127,0,1479.2238962231493,1500.0,-20.776103776850732,1524.8006879028137,1500.0,24.800687902813706
2020-09-01,Hard,1st Round,Sorribes Tormo S.,Liu C.,Sorribes Tormo S.,82,238,798,253,1.5,2.62,6-2 6-4 ,GS,0.6359223300970874,0.3640776699029127,1,1452.4423810228598,1466.9226225187201,-14.480241495860355,1486.483116249235,1505.1563783976599,-18.673262148424783
2020-09-01,Hard,1st Round,Wickmayer Y.,Kenin S.,Kenin S.,146,4,435,4590,8.0,1.08,2-6 2-6 ,GS,0.118942731277533,0.8810572687224669,0,1591.047149376061,1822.2858355109283,-231.2386861348673,1582.6929587147351,1859.8235862213612,-277.13062750662607
2020-09-01,Hard,1st Round,Cornet A.,Davis L.,Cornet A.,56,65,1060,967,1.3,3.5,6-3 1-6 6-0,GS,0.7291666666666667,0.2708333333333333,1,1655.3416112951038,1557.5761697037515,97.76544159135233,1688.633514605769,1551.6499932735974,136.98352133217168
2020-09-01,Hard,1st Round,Zvonareva V.,Fernandez L.A.,Fernandez L.A.,178,104,351,645,2.0,1.8,4-6 5-7 ,GS,0.4736842105263157,0.5263157894736842,0,1672.4454165697991,1463.7289280227214,208.7164885470777,1634.613666852786,1525.4401776938932,109.17348915889283
2020-09-02,Hard,1st Round,Keys M.,Babos T.,Keys M.,14,101,2962,650,1.12,6.0,6-1 6-1 ,GS,0.8426966292134831,0.1573033707865168,1,1807.5734224197365,1444.955908327702,362.6175140920345,1845.2523332307321,1420.2139411150497,425.0383921156824
2020-09-02,Hard,1st Round,Ahn K.,Williams S.,Williams S.,96,8,698,4080,8.0,1.08,5-7 3-6 ,GS,0.118942731277533,0.8810572687224669,0,1517.5686872435579,1993.5765821928383,-476.0078949492804,1555.4422491466992,2012.5701301556896,-457.12788100899047
2020-09-02,Hard,1st Round,Kalinskaya A.,Stojanovic N.,Kalinskaya A.,110,86,625,761,1.61,2.3,6-4 6-3 ,GS,0.588235294117647,0.411764705882353,1,1473.8916969814288,1472.4473612641616,1.4443357172672222,1448.9218043163262,1491.8561969941647,-42.93439267783856
2020-09-02,Hard,1st Round,Kawa K.,Jabeur O.,Jabeur O.,125,31,531,1573,10.0,1.06,2-6 6-7 ,GS,0.0958408679927667,0.9041591320072332,0,1468.7659273338495,1710.7685878669972,-242.00266053314772,1518.5297190418294,1763.1347776696557,-244.60505862782634
2020-09-02,Hard,1st Round,Kanepi K.,Siniakova K.,Kanepi K.,100,57,656,1045,1.61,2.3,6-1 6-2 ,GS,0.588235294117647,0.411764705882353,1,1636.9764077812345,1489.4694038009452,147.50700398028926,1649.045757530134,1523.4704126374381,125.57534489269597
2020-09-02,Hard,1st Round,Haas B.,Azarenka V.,Azarenka V.,139,27,469,1832,10.0,1.06,1-6 2-6 ,GS,0.0958408679927667,0.9041591320072332,0,1444.3565066282447,1821.5905839957966,-377.2340773675519,1406.8262606687497,1812.6069885184797,-405.78072784973006
2020-09-02,Hard,1st Round,Muchova K.,Williams V.,Muchova K.,26,67,1872,929,1.5,2.62,6-3 7-5 ,GS,0.6359223300970874,0.3640776699029127,1,1680.9006761986511,1697.9432384309162,-17.042562232265027,1732.2718750763436,1680.092870142637,52.179004933706665
2020-09-02,Hard,1st Round,Dodin O.,Sabalenka A.,Sabalenka A.,115,11,611,3615,4.33,1.22,6-7 4-6 ,GS,0.2198198198198198,0.7801801801801801,0,1554.1065080696158,1838.956550411764,-284.8500423421483,1554.3501672808675,1868.2067047964297,-313.8565375155622
2020-09-02,Hard,1st Round,Bolsova A.,Teichmann J.,Bolsova A.,103,52,645,1164,6.0,1.12,7-6 6-2 ,GS,0.1573033707865168,0.8426966292134831,1,1490.7935314101824,1538.2796781432007,-47.48614673301836,1540.394667907754,1615.0578483257502,-74.66318041799627
2020-09-02,Hard,1st Round,Kudermetova V.,Swiatek I.,Swiatek I.,42,53,1388,1139,2.1,1.72,3-6 3-6 ,GS,0.450261780104712,0.549738219895288,0,1647.8735566026928,1586.2507616765056,61.622794926187225,1691.3977117258771,1623.042160245946,68.35555147993114
2020-09-02,Hard,1st Round,Govortsova O.,Muhammad A.,Govortsova O.,130,194,520,323,1.4,3.0,6-1 6-2 ,GS,0.6818181818181818,0.3181818181818181,1,1487.679097544431,1452.330102227253,35.34899531717792,1485.7537822896036,1427.620923219993,58.132859069610504
2020-09-02,Hard,1st Round,Buzarnescu M.,Stephens S.,Stephens S.,122,39,558,1453,3.2,1.36,3-6 3-6 ,GS,0.2982456140350877,0.7017543859649122,0,1521.0530792454124,1552.951163361426,-31.898084116013706,1560.1499803997392,1567.5466451286593,-7.396664728920086
2020-09-02,Hard,1st Round,Tig P.M.,Nara K.,Tig P.M.,88,142,759,449,1.61,2.3,6-1 6-0 ,GS,0.588235294117647,0.411764705882353,1,1544.150633555185,1440.4280311607013,103.72260239448383,1601.5853982860356,1452.261213590807,149.3241846952285
2020-09-02,Hard,1st Round,Voegele S.,Sakkari M.,Sakkari M.,114,22,612,2130,3.5,1.3,3-6 6-3 5-7,GS,0.2708333333333333,0.7291666666666667,0,1417.6615661951323,1727.2875984402135,-309.6260322450812,1404.0097863634394,1771.0369110851616,-367.0271247217222
2020-09-02,Hard,1st Round,Pera B.,Diyas Z.,Pera B.,61,69,1015,918,1.8,1.5,7-6 6-0 ,GS,0.4545454545454545,0.5454545454545454,1,1527.3356666152201,1623.7187850538896,-96.3831184386695,1612.149152067722,1614.27650926195,-2.1273571942278977
2020-09-02,Hard,1st Round,Townsend T.,Vickery S.,Vickery S.,79,160,836,399,1.44,2.75,2-6 4-6 ,GS,0.6563245823389022,0.3436754176610979,0,1537.9556266428297,1525.230322039405,12.725304603424547,1603.0911002883145,1506.1368239438218,96.95427634449265
2020-09-02,Hard,1st Round,Vekic D.,Pliskova Kr.,Vekic D.,24,66,1880,960,1.53,2.5,3-6 7-6 6-4,GS,0.6203473945409429,0.3796526054590571,1,1623.9451019304774,1541.260188663585,82.68491326689241,1664.1140284463327,1612.957213299398,51.156815146934605
2020-09-02,Hard,1st Round,Kuzmova V.,Mcnally C.,Mcnally C.,85,124,775,544,2.0,1.8,4-6 1-6 ,GS,0.4736842105263157,0.5263157894736842,0,1560.6806974946999,1491.9055054300838,68.77519206461602,1549.6266618213838,1497.7216624676653,51.904999353718495
2020-09-02,Hard,2nd Round,Kerber A.,Friedsam A.L.,Kerber A.,23,109,2040,629,1.28,3.75,6-3 7-6 ,GS,0.7455268389662029,0.2544731610337972,1,1695.9674114506831,1613.5153168670192,82.4520945836639,1736.2601184706639,1663.7840905914798,72.47602787918413
2020-09-02,Hard,2nd Round,Bondarenko K.,Martic P.,Martic P.,349,15,141,2850,5.5,1.14,3-6 4-6 ,GS,0.1716867469879518,0.8283132530120482,0,1535.223891948712,1674.381537731561,-139.15764578284893,1511.6634460788619,1761.3335865170004,-249.67014043813856
2020-09-02,Hard,2nd Round,Kontaveit A.,Juvan K.,Kontaveit A.,21,113,2220,613,1.16,5.0,6-4 6-1 ,GS,0.8116883116883117,0.1883116883116883,1,1786.2479738355066,1508.4695712460052,277.7784025895014,1823.1165848277515,1515.7879488822073,307.3286359455442
2020-09-02,Hard,2nd Round,Kovinic D.,Linette M.,Linette M.,92,37,714,1482,3.75,1.28,1-6 7-6 6-7,GS,0.2544731610337972,0.7455268389662029,0,1441.1079670202237,1653.4915764807276,-212.38360946050398,1461.9743113117047,1657.5565715467565,-195.58226023505176
2020-09-02,Hard,2nd Round,Gracheva V.,Mladenovic K.,Gracheva V.,102,44,646,1335,2.5,1.53,1-6 7-6 6-0,GS,0.3796526054590571,0.6203473945409429,1,1534.138120798884,1617.4521100035793,-83.31398920469519,1520.700805904266,1670.9265734188687,-150.2257675146027
2020-09-02,Hard,2nd Round,Vondrousova M.,Sasnovich A.,Sasnovich A.,19,106,2308,638,1.61,2.3,1-6 2-6 ,GS,0.588235294117647,0.411764705882353,0,1651.9602524840943,1562.098483926113,89.86176855798135,1708.562345620939,1595.4313648260497,113.13098079488918
2020-09-02,Hard,2nd Round,Kvitova P.,Kozlova K.,Kvitova P.,12,99,3566,658,1.12,6.0,7-6 6-2 ,GS,0.8426966292134831,0.1573033707865168,1,1839.1838231558215,1497.8108678018637,341.3729553539579,1896.8656717303722,1537.583281422709,359.28239030766326
